,date,venue_code,found,rooms_available,rooms_occupied,room_revenue,state,hotelSearchesMX,is_holiday,hocc,hotelSearches,dayofweek,day,month,venue_encode,occ,Evento,Lugar,Modalidad
1371,2019-07-09,MTYGA,True,223,206,293016.85,Nuevo Leon,0.86,0,0.0,0.17,1,9,7,20,0.923766816,,,
1372,2019-07-10,MTYGA,True,223,185,259239.64,Nuevo Leon,0.89,0,0.0,0.18,2,10,7,20,0.829596413,,,
1373,2019-07-11,MTYGA,True,223,166,220317.83,Nuevo Leon,0.84,0,0.0,0.27,3,11,7,20,0.744394619,,,
1374,2019-07-12,MTYGA,True,223,111,135710.34,Nuevo Leon,0.85,0,0.0,0.0,4,12,7,20,0.497757848,,,
1375,2019-07-13,MTYGA,True,223,147,177908.78,Nuevo Leon,0.84,0,0.0,0.13,5,13,7,20,0.659192825,,,
1376,2019-07-14,MTYGA,True,223,120,156872.55,Nuevo Leon,0.81,0,0.0,0.39,6,14,7,20,0.538116592,,,
1377,2019-07-15,MTYGA,True,223,185,268326.7,Nuevo Leon,0.83,0,0.0,0.14,0,15,7,20,0.829596413,,,
1378,2019-07-16,MTYGA,True,223,201,282945.04,Nuevo Leon,0.84,0,0.0,1.0,1,16,7,20,0.901345291,,,
1379,2019-07-17,MTYGA,True,223,207,284448.0,Nuevo Leon,0.84,0,0.0,0.0,2,17,7,20,0.928251121,,,
1380,2019-07-18,MTYGA,True,223,192,263403.07,Nuevo Leon,0.86,0,0.0,0.28,3,18,7,20,0.860986547,,,
1381,2019-07-19,MTYGA,True,223,142,180900.95,Nuevo Leon,0.91,0,0.0,0.54,4,19,7,20,0.6367713,,,
1382,2019-07-20,MTYGA,True,223,166,201248.86,Nuevo Leon,0.89,0,0.0,0.0,5,20,7,20,0.744394619,,,
1383,2019-07-21,MTYGA,True,223,129,158611.49,Nuevo Leon,0.89,0,0.0,0.41,6,21,7,20,0.578475336,,,
1384,2019-07-22,MTYGA,True,223,161,219668.81,Nuevo Leon,0.88,0,0.0,0.58,0,22,7,20,0.721973094,,,
1385,2019-07-23,MTYGA,True,223,168,239797.62,Nuevo Leon,1.0,0,0.0,0.34,1,23,7,20,0.753363229,,,
1386,2019-07-24,MTYGA,True,223,208,296674.51,Nuevo Leon,0.98,0,0.0,0.36,2,24,7,20,0.932735426,,,
1387,2019-07-25,MTYGA,True,223,194,273548.47,Nuevo Leon,0.92,0,0.0,0.27,3,25,7,20,0.869955157,,,
1388,2019-07-26,MTYGA,True,223,143,181461.73,Nuevo Leon,0.94,0,0.0,0.27,4,26,7,20,0.641255605,,,
1389,2019-07-27,MTYGA,True,223,137,168876.7,Nuevo Leon,0.94,0,0.0,0.13,5,27,7,20,0.614349776,,,
1390,2019-07-28,MTYGA,True,223,105,127935.6,Nuevo Leon,0.92,0,0.0,0.14,6,28,7,20,0.470852018,,,
1391,2019-07-29,MTYGA,True,223,166,222351.32,Nuevo Leon,0.93,0,0.0,0.72,0,29,7,20,0.744394619,,,
1392,2019-07-30,MTYGA,True,223,206,288070.45,Nuevo Leon,0.98,0,0.0,0.34,1,30,7,20,0.923766816,,,
1393,2019-08-01,MTYGA,True,223,189,265198.74,Nuevo Leon,0.77,0,0.0,0.47,3,1,8,20,0.847533632,,,
1394,2019-08-02,MTYGA,True,223,129,174795.69,Nuevo Leon,0.79,0,0.0,0.0,4,2,8,20,0.578475336,,,
1395,2019-08-03,MTYGA,True,223,166,210142.28,Nuevo Leon,0.77,0,0.0,0.0,5,3,8,20,0.744394619,,,
1396,2019-08-04,MTYGA,True,223,133,167996.96,Nuevo Leon,0.82,0,0.0,0.23,6,4,8,20,0.596412556,,,
1397,2019-08-05,MTYGA,True,223,176,247152.57,Nuevo Leon,0.84,0,0.0,0.12,0,5,8,20,0.789237668,,,
1398,2019-08-06,MTYGA,True,223,202,280117.37,Nuevo Leon,0.87,0,0.0,0.29,1,6,8,20,0.905829596,,,
1399,2019-08-07,MTYGA,True,223,215,309700.67,Nuevo Leon,0.82,0,0.0,0.56,2,7,8,20,0.964125561,,,
1400,2019-08-09,MTYGA,True,223,187,247411.39,Nuevo Leon,0.88,0,0.0,0.71,4,9,8,20,0.838565022,,,
1401,2019-08-11,MTYGA,True,223,112,197926.16,Nuevo Leon,0.88,0,0.0,0.12,6,11,8,20,0.502242152,,,
1402,2019-08-12,MTYGA,True,223,157,209760.31,Nuevo Leon,0.9,0,0.0,0.36,0,12,8,20,0.704035874,,,
1403,2019-08-13,MTYGA,True,223,169,231629.39,Nuevo Leon,0.92,0,0.0,0.0,1,13,8,20,0.757847534,,,
1404,2019-08-14,MTYGA,True,223,198,274053.36,Nuevo Leon,0.94,0,0.0,0.31,2,14,8,20,0.887892377,,,
1405,2019-08-15,MTYGA,True,223,186,249642.04,Nuevo Leon,0.9,0,0.0,0.24,3,15,8,20,0.834080717,,,
1406,2019-08-16,MTYGA,True,223,158,210052.03,Nuevo Leon,0.94,0,0.0,0.24,4,16,8,20,0.708520179,,,
1407,2019-08-17,MTYGA,True,223,169,209989.12,Nuevo Leon,0.91,0,0.0,0.35,5,17,8,20,0.757847534,,,
1408,2019-08-18,MTYGA,True,223,115,147575.79,Nuevo Leon,0.94,0,0.0,0.49,6,18,8,20,0.515695067,,,
1409,2019-08-19,MTYGA,True,223,178,244644.47,Nuevo Leon,0.92,0,0.0,0.5,0,19,8,20,0.798206278,,,
1410,2019-08-20,MTYGA,True,223,203,289925.23,Nuevo Leon,1.0,0,0.0,0.29,1,20,8,20,0.910313901,,,
1411,2019-08-21,MTYGA,True,223,197,279179.98,Nuevo Leon,0.97,0,0.0,0.46,2,21,8,20,0.883408072,,,
1412,2019-08-22,MTYGA,True,223,175,240002.7,Nuevo Leon,0.99,0,0.0,0.12,3,22,8,20,0.784753363,,,
1413,2019-08-23,MTYGA,True,223,128,173907.65,Nuevo Leon,0.93,0,0.0,0.35,4,23,8,20,0.573991031,,,
1414,2019-08-24,MTYGA,True,223,140,171403.38,Nuevo Leon,0.91,0,0.0,0.12,5,24,8,20,0.627802691,,,
1415,2019-08-25,MTYGA,True,223,93,117819.47,Nuevo Leon,0.91,0,0.0,0.48,6,25,8,20,0.417040359,,,
1416,2019-08-26,MTYGA,True,223,124,163918.0,Nuevo Leon,0.94,0,0.0,0.25,0,26,8,20,0.556053812,,,
1417,2019-08-27,MTYGA,True,223,183,251274.68,Nuevo Leon,0.96,0,0.0,1.0,1,27,8,20,0.820627803,,,
1418,2019-08-28,MTYGA,True,223,198,277671.75,Nuevo Leon,0.95,0,0.0,0.3,2,28,8,20,0.887892377,,,
1419,2019-08-29,MTYGA,True,223,180,248547.02,Nuevo Leon,0.84,0,0.0,0.12,3,29,8,20,0.807174888,,,
1420,2019-08-30,MTYGA,True,223,132,176338.1,Nuevo Leon,0.91,0,0.0,0.24,4,30,8,20,0.591928251,,,
1421,2019-08-31,MTYGA,True,223,140,169978.4,Nuevo Leon,0.9,0,0.0,0.0,5,31,8,20,0.627802691,,,
1422,2019-09-01,MTYGA,True,223,122,158047.26,Nuevo Leon,0.95,0,0.0,0.41,6,1,9,20,0.547085202,,,
1423,2019-09-02,MTYGA,True,223,153,211921.77,Nuevo Leon,1.0,0,0.0,0.85,0,2,9,20,0.686098655,,,
1424,2019-09-03,MTYGA,True,223,196,271753.02,Nuevo Leon,0.94,0,0.0,0.48,1,3,9,20,0.878923767,,,
1425,2019-09-04,MTYGA,True,223,217,307452.56,Nuevo Leon,0.93,0,0.0,0.51,2,4,9,20,0.97309417,,,
1426,2019-09-05,MTYGA,True,223,174,233697.54,Nuevo Leon,0.85,0,0.0,0.62,3,5,9,20,0.780269058,,,
1427,2019-09-06,MTYGA,True,223,129,166515.01,Nuevo Leon,0.88,0,0.0,0.2,4,6,9,20,0.578475336,,,
1428,2019-09-07,MTYGA,True,223,110,136706.57,Nuevo Leon,0.84,0,0.0,0.79,5,7,9,20,0.493273543,,,
1429,2019-09-08,MTYGA,True,223,108,143070.61,Nuevo Leon,0.85,0,0.0,1.0,6,8,9,20,0.484304933,,,
1430,2019-09-09,MTYGA,True,223,178,248644.36,Nuevo Leon,0.83,0,0.0,0.82,0,9,9,20,0.798206278,,,
1431,2019-09-10,MTYGA,True,223,213,308127.25,Nuevo Leon,0.9,0,0.0,0.24,1,10,9,20,0.955156951,,,
1432,2019-09-11,MTYGA,True,223,189,271334.14,Nuevo Leon,0.88,0,0.0,0.0,2,11,9,20,0.847533632,,,
1433,2019-09-12,MTYGA,True,223,175,252419.23,Nuevo Leon,0.83,0,0.0,0.39,3,12,9,20,0.784753363,,,
1434,2019-09-13,MTYGA,True,223,117,155664.49,Nuevo Leon,0.82,0,0.0,0.38,4,13,9,20,0.524663677,,,
1435,2019-09-14,MTYGA,True,223,108,138601.44,Nuevo Leon,0.81,0,0.0,0.55,5,14,9,20,0.484304933,,,
1436,2019-09-15,MTYGA,True,223,98,129701.73,Nuevo Leon,0.81,0,0.0,0.38,6,15,9,20,0.439461883,,,
1437,2019-09-16,MTYGA,True,223,102,138975.91,Nuevo Leon,0.86,1,0.0,0.2,0,16,9,20,0.457399103,,,
1438,2019-09-17,MTYGA,True,223,174,251350.51,Nuevo Leon,0.9,0,0.0,0.24,1,17,9,20,0.780269058,,,
1439,2019-09-18,MTYGA,True,223,215,306269.43,Nuevo Leon,0.78,0,0.0,0.49,2,18,9,20,0.964125561,,,
1440,2019-09-19,MTYGA,True,223,223,318621.75,Nuevo Leon,0.76,0,0.0,0.0,3,19,9,20,1.0,,,
1441,2019-09-20,MTYGA,True,223,163,212835.57,Nuevo Leon,0.73,0,0.0,0.18,4,20,9,20,0.730941704,,,
1442,2019-09-21,MTYGA,True,223,120,146116.39,Nuevo Leon,0.72,0,0.0,0.0,5,21,9,20,0.538116592,,,
1443,2019-09-22,MTYGA,True,223,99,135348.09,Nuevo Leon,0.72,0,0.0,0.18,6,22,9,20,0.443946188,,,
1444,2019-09-23,MTYGA,True,223,171,243311.19,Nuevo Leon,0.75,0,0.0,0.19,0,23,9,20,0.766816143,,,
1445,2019-09-24,MTYGA,True,223,219,323408.03,Nuevo Leon,0.76,0,0.0,0.23,1,24,9,20,0.98206278,,,
1446,2019-09-25,MTYGA,True,223,223,327556.03,Nuevo Leon,0.69,0,0.0,0.48,2,25,9,20,1.0,,,
1447,2019-09-26,MTYGA,True,223,219,320846.42,Nuevo Leon,0.68,0,0.0,0.19,3,26,9,20,0.98206278,,,
1448,2019-09-27,MTYGA,True,223,159,221352.98,Nuevo Leon,0.65,0,0.0,0.54,4,27,9,20,0.713004484,,,
1449,2019-09-28,MTYGA,True,223,158,207960.57,Nuevo Leon,0.66,0,0.0,0.7,5,28,9,20,0.708520179,,,
1450,2019-09-29,MTYGA,True,223,94,132796.76,Nuevo Leon,0.71,0,0.0,0.52,6,29,9,20,0.421524664,,,
1451,2019-09-30,MTYGA,True,223,129,179931.25,Nuevo Leon,0.66,0,0.0,0.0,0,30,9,20,0.578475336,,,
1452,2019-10-01,MTYGA,True,223,174,255553.19,Nuevo Leon,0.68,0,0.0,0.43,1,1,10,20,0.780269058,,,
1453,2019-10-02,MTYGA,True,223,172,250536.02,Nuevo Leon,0.86,0,0.0,0.68,2,2,10,20,0.771300448,,,
1454,2019-10-03,MTYGA,True,223,190,275744.85,Nuevo Leon,0.85,0,0.0,0.8,3,3,10,20,0.852017937,,,
1455,2019-10-04,MTYGA,True,223,132,178057.48,Nuevo Leon,0.83,0,0.0,0.0,4,4,10,20,0.591928251,,,
1456,2019-10-05,MTYGA,True,223,127,164447.03,Nuevo Leon,0.81,0,0.0,0.25,5,5,10,20,0.569506726,,,
1457,2019-10-06,MTYGA,True,223,106,142544.11,Nuevo Leon,0.78,0,0.0,0.76,6,6,10,20,0.475336323,,,
1458,2019-10-07,MTYGA,True,223,188,259999.0,Nuevo Leon,0.84,0,0.0,0.27,0,7,10,20,0.843049327,,,
1459,2019-10-08,MTYGA,True,223,207,294546.68,Nuevo Leon,0.9,0,0.0,0.33,1,8,10,20,0.928251121,,,
1460,2019-10-09,MTYGA,True,223,208,301122.61,Nuevo Leon,0.83,0,0.0,0.34,2,9,10,20,0.932735426,,,
1461,2019-10-10,MTYGA,True,223,168,233455.04,Nuevo Leon,0.85,0,0.0,0.77,3,10,10,20,0.753363229,,,
1462,2019-10-11,MTYGA,True,223,135,171121.31,Nuevo Leon,0.84,0,0.0,0.25,4,11,10,20,0.605381166,,,
1463,2019-10-12,MTYGA,True,223,141,172705.51,Nuevo Leon,0.81,0,0.0,1.0,5,12,10,20,0.632286996,,,
1464,2019-10-13,MTYGA,True,223,107,139356.83,Nuevo Leon,0.81,0,0.0,0.25,6,13,10,20,0.479820628,,,
1465,2019-10-14,MTYGA,True,223,161,226904.36,Nuevo Leon,0.89,0,0.0,0.28,0,14,10,20,0.721973094,,,
1466,2019-10-15,MTYGA,True,223,189,270469.37,Nuevo Leon,0.96,0,0.0,0.34,1,15,10,20,0.847533632,,,
1467,2019-10-16,MTYGA,True,223,203,285516.09,Nuevo Leon,1.0,0,0.0,0.37,2,16,10,20,0.910313901,,,
1468,2019-10-17,MTYGA,True,223,186,260564.53,Nuevo Leon,0.8,0,0.0,0.0,3,17,10,20,0.834080717,,,
1469,2019-10-18,MTYGA,True,223,129,174992.86,Nuevo Leon,0.82,0,0.0,0.26,4,18,10,20,0.578475336,,,
1470,2019-10-19,MTYGA,True,223,113,143700.47,Nuevo Leon,0.8,0,0.0,0.25,5,19,10,20,0.506726457,,,
1471,2019-10-20,MTYGA,True,223,89,118362.69,Nuevo Leon,0.79,0,0.0,0.0,6,20,10,20,0.399103139,,,
1472,2019-10-21,MTYGA,True,223,180,246156.56,Nuevo Leon,0.84,0,0.0,0.53,0,21,10,20,0.807174888,,,
1473,2019-10-22,MTYGA,True,223,203,278719.33,Nuevo Leon,0.82,0,0.0,0.65,1,22,10,20,0.910313901,,,
1474,2019-10-23,MTYGA,True,223,194,271183.58,Nuevo Leon,0.79,0,0.0,0.66,2,23,10,20,0.869955157,,,
1475,2019-10-24,MTYGA,True,223,196,275568.69,Nuevo Leon,0.82,0,0.0,0.0,3,24,10,20,0.878923767,,,
1476,2019-10-25,MTYGA,True,223,161,220627.86,Nuevo Leon,0.82,0,0.0,0.0,4,25,10,20,0.721973094,,,
1477,2019-10-26,MTYGA,True,223,171,221477.43,Nuevo Leon,0.79,0,0.0,0.24,5,26,10,20,0.766816143,,,
1478,2019-10-27,MTYGA,True,223,113,154837.52,Nuevo Leon,0.78,0,0.0,0.76,6,27,10,20,0.506726457,,,
1479,2019-10-28,MTYGA,True,223,163,237746.45,Nuevo Leon,0.84,0,0.0,0.27,0,28,10,20,0.730941704,,,
1480,2019-10-29,MTYGA,True,223,176,258937.59,Nuevo Leon,0.83,0,0.0,0.97,1,29,10,20,0.789237668,,,
1481,2019-10-30,MTYGA,True,223,171,247103.83,Nuevo Leon,0.73,0,0.0,0.64,2,30,10,20,0.766816143,,,
1482,2019-10-31,MTYGA,True,223,211,307537.64,Nuevo Leon,0.73,0,0.0,0.77,3,31,10,20,0.946188341,,,
1483,2019-11-01,MTYGA,True,223,201,279434.49,Nuevo Leon,0.82,0,0.0,0.47,4,1,11,20,0.901345291,,,
1484,2019-11-02,MTYGA,True,223,196,253053.24,Nuevo Leon,0.92,0,0.0,0.47,5,2,11,20,0.878923767,,,
1485,2019-11-03,MTYGA,True,223,97,128119.02,Nuevo Leon,0.92,0,0.0,0.48,6,3,11,20,0.434977578,,,
1486,2019-11-04,MTYGA,True,223,161,224087.71,Nuevo Leon,0.98,0,0.0,0.26,0,4,11,20,0.721973094,,,
1487,2019-11-05,MTYGA,True,223,223,326905.64,Nuevo Leon,0.97,0,0.0,0.91,1,5,11,20,1.0,,,
1488,2019-11-06,MTYGA,True,223,221,324324.06,Nuevo Leon,0.87,0,0.0,0.62,2,6,11,20,0.99103139,,,
1489,2019-11-07,MTYGA,True,223,216,316300.26,Nuevo Leon,0.89,0,0.0,0.72,3,7,11,20,0.968609865,,,
1490,2019-11-08,MTYGA,True,223,148,204000.85,Nuevo Leon,0.92,0,0.0,0.7,4,8,11,20,0.66367713,,,
1491,2019-11-09,MTYGA,True,223,130,168954.36,Nuevo Leon,0.88,0,0.0,0.47,5,9,11,20,0.582959641,,,
1492,2019-11-10,MTYGA,True,223,95,128910.64,Nuevo Leon,0.92,0,0.0,0.24,6,10,11,20,0.426008969,,,
1493,2019-11-11,MTYGA,True,223,165,242796.92,Nuevo Leon,0.97,0,0.0,0.25,0,11,11,20,0.739910314,,,
1494,2019-11-12,MTYGA,True,223,206,301101.16,Nuevo Leon,0.95,0,0.0,0.61,1,12,11,20,0.923766816,,,
1495,2019-11-13,MTYGA,True,223,213,313107.42,Nuevo Leon,0.98,0,0.0,0.0,2,13,11,20,0.955156951,,,
1496,2019-11-14,MTYGA,True,223,187,279058.57,Nuevo Leon,0.95,0,0.0,0.0,3,14,11,20,0.838565022,,,
1497,2019-11-15,MTYGA,True,223,132,175567.73,Nuevo Leon,0.95,0,0.0,0.46,4,15,11,20,0.591928251,,,
1498,2019-11-16,MTYGA,True,223,160,207011.33,Nuevo Leon,0.94,0,0.0,0.93,5,16,11,20,0.717488789,,,
1499,2019-11-17,MTYGA,True,223,103,139492.54,Nuevo Leon,0.95,0,0.0,0.24,6,17,11,20,0.461883408,,,
1500,2019-11-18,MTYGA,True,223,118,174382.72,Nuevo Leon,0.91,1,0.0,0.0,0,18,11,20,0.529147982,,,
1501,2019-11-19,MTYGA,True,223,214,317395.6,Nuevo Leon,1.0,0,0.0,0.0,1,19,11,20,0.959641256,,,
1502,2019-11-22,MTYGA,True,223,163,237031.93,Nuevo Leon,0.87,0,0.0,0.22,4,22,11,20,0.730941704,,,
1503,2019-11-23,MTYGA,True,223,135,176157.39,Nuevo Leon,0.87,0,0.0,0.68,5,23,11,20,0.605381166,,,
1504,2019-11-24,MTYGA,True,223,96,129332.39,Nuevo Leon,0.88,0,0.0,0.7,6,24,11,20,0.430493274,,,
1505,2019-11-25,MTYGA,True,223,171,236491.18,Nuevo Leon,0.95,0,0.0,1.0,0,25,11,20,0.766816143,,,
1506,2019-11-26,MTYGA,True,223,177,245864.83,Nuevo Leon,0.97,0,0.0,0.3,1,26,11,20,0.793721973,,,
1507,2019-11-27,MTYGA,True,223,200,282378.03,Nuevo Leon,0.88,0,0.0,0.59,2,27,11,20,0.896860987,,,
1508,2019-11-28,MTYGA,True,223,202,279384.11,Nuevo Leon,0.94,0,0.0,0.24,3,28,11,20,0.905829596,,,
1509,2019-11-29,MTYGA,True,223,170,234557.34,Nuevo Leon,0.93,0,0.0,0.23,4,29,11,20,0.762331839,,,
1510,2019-11-30,MTYGA,True,223,132,162752.59,Nuevo Leon,0.86,0,0.0,0.23,5,30,11,20,0.591928251,,,
1511,2019-12-01,MTYGA,True,223,94,123597.36,Nuevo Leon,0.84,0,0.0,0.0,6,1,12,20,0.421524664,,,
1512,2019-12-02,MTYGA,True,223,157,220725.83,Nuevo Leon,0.79,0,0.0,0.44,0,2,12,20,0.704035874,,,
1513,2019-12-03,MTYGA,True,223,221,320363.22,Nuevo Leon,0.82,0,0.0,0.0,1,3,12,20,0.99103139,,,
1514,2019-12-04,MTYGA,True,223,223,326034.53,Nuevo Leon,0.76,0,0.0,0.0,2,4,12,20,1.0,,,
1515,2019-12-05,MTYGA,True,223,222,307384.64,Nuevo Leon,0.78,0,0.0,0.59,3,5,12,20,0.995515695,,,
1516,2019-12-06,MTYGA,True,223,209,272434.9,Nuevo Leon,0.78,0,0.0,0.0,4,6,12,20,0.937219731,,,
1517,2019-12-07,MTYGA,True,223,182,234498.85,Nuevo Leon,0.83,0,0.0,0.19,5,7,12,20,0.816143498,,,
1518,2019-12-08,MTYGA,True,223,104,145701.08,Nuevo Leon,0.8,0,0.0,0.19,6,8,12,20,0.466367713,,,
1519,2019-12-09,MTYGA,True,223,162,234139.72,Nuevo Leon,0.81,0,0.0,0.2,0,9,12,20,0.726457399,,,
1520,2019-12-10,MTYGA,True,223,223,334493.39,Nuevo Leon,0.89,0,0.0,0.0,1,10,12,20,1.0,,,
1521,2019-12-11,MTYGA,True,223,222,329156.98,Nuevo Leon,0.83,0,0.0,0.48,2,11,12,20,0.995515695,,,
1522,2019-12-12,MTYGA,True,223,187,269924.97,Nuevo Leon,0.91,0,0.0,0.38,3,12,12,20,0.838565022,,,
1523,2019-12-13,MTYGA,True,223,146,185235.99,Nuevo Leon,0.77,0,0.0,0.0,4,13,12,20,0.65470852,,,
1524,2019-12-14,MTYGA,True,223,134,171657.63,Nuevo Leon,0.81,0,0.0,0.18,5,14,12,20,0.600896861,,,
1525,2019-12-15,MTYGA,True,223,91,120358.04,Nuevo Leon,0.82,0,0.0,0.0,6,15,12,20,0.408071749,,,
1526,2019-12-16,MTYGA,True,223,136,189592.58,Nuevo Leon,0.88,0,0.0,0.39,0,16,12,20,0.609865471,,,
1527,2019-12-17,MTYGA,True,223,160,222089.16,Nuevo Leon,0.99,0,0.0,0.0,1,17,12,20,0.717488789,,,
1528,2019-12-18,MTYGA,True,223,154,209970.97,Nuevo Leon,1.0,0,0.0,1.0,2,18,12,20,0.69058296,,,
1529,2019-12-19,MTYGA,True,223,143,187259.48,Nuevo Leon,0.8,0,0.0,0.22,3,19,12,20,0.641255605,,,
1530,2019-12-20,MTYGA,True,223,122,154627.84,Nuevo Leon,0.8,0,0.0,0.37,4,20,12,20,0.547085202,,,
1531,2019-12-21,MTYGA,True,223,125,152966.41,Nuevo Leon,0.79,0,0.0,0.75,5,21,12,20,0.560538117,,,
1532,2019-12-22,MTYGA,True,223,88,108143.48,Nuevo Leon,0.78,0,0.0,0.38,6,22,12,20,0.394618834,,,
1533,2019-12-23,MTYGA,True,223,79,95723.78,Nuevo Leon,0.78,0,0.0,0.2,0,23,12,20,0.35426009,,,
1534,2019-12-24,MTYGA,True,223,97,117031.69,Nuevo Leon,0.85,0,0.0,0.0,1,24,12,20,0.434977578,,,
1535,2019-12-25,MTYGA,True,223,90,105701.01,Nuevo Leon,0.77,1,0.0,0.24,2,25,12,20,0.403587444,,,
1536,2019-12-26,MTYGA,True,223,133,154180.61,Nuevo Leon,0.75,0,0.0,0.75,3,26,12,20,0.596412556,,,
1537,2019-12-27,MTYGA,True,223,132,152481.24,Nuevo Leon,0.73,0,0.0,0.36,4,27,12,20,0.591928251,,,
1538,2019-12-28,MTYGA,True,223,126,150824.02,Nuevo Leon,0.75,0,0.0,0.0,5,28,12,20,0.565022422,,,
1539,2019-12-29,MTYGA,True,223,108,120014.24,Nuevo Leon,0.73,0,0.0,0.18,6,29,12,20,0.484304933,,,
1540,2019-12-30,MTYGA,True,223,82,94637.02,Nuevo Leon,0.75,0,0.0,0.38,0,30,12,20,0.367713004,,,
1541,2019-12-31,MTYGA,True,223,103,119907.95,Nuevo Leon,0.83,0,0.0,0.0,1,31,12,20,0.461883408,,,
1542,2020-01-01,MTYGA,True,223,83,95029.73,Nuevo Leon,0.69,1,0.0,0.0,2,1,1,20,0.372197309,,,
1543,2020-01-02,MTYGA,True,223,83,99464.75,Nuevo Leon,0.63,0,0.0,0.0,3,2,1,20,0.372197309,,,
1544,2020-01-03,MTYGA,True,223,93,109309.77,Nuevo Leon,0.65,0,0.0,0.32,4,3,1,20,0.417040359,,,
1545,2020-01-04,MTYGA,True,223,98,108482.47,Nuevo Leon,0.68,0,0.0,0.65,5,4,1,20,0.439461883,,,
1546,2020-01-05,MTYGA,True,223,83,104904.52,Nuevo Leon,0.64,0,0.0,1.0,6,5,1,20,0.372197309,,,
1547,2020-01-06,MTYGA,True,223,102,130881.65,Nuevo Leon,0.68,0,0.0,0.0,0,6,1,20,0.457399103,,,
1548,2020-01-07,MTYGA,True,223,120,164110.36,Nuevo Leon,0.72,0,0.0,0.0,1,7,1,20,0.538116592,,,
1549,2020-01-08,MTYGA,True,223,139,193903.07,Nuevo Leon,0.66,0,0.0,0.0,2,8,1,20,0.623318386,,,
1550,2020-01-09,MTYGA,True,223,132,186369.36,Nuevo Leon,0.64,0,0.0,0.0,3,9,1,20,0.591928251,,,
1551,2020-01-10,MTYGA,True,223,110,141520.83,Nuevo Leon,0.63,0,0.0,0.69,4,10,1,20,0.493273543,,,
1552,2020-01-11,MTYGA,True,223,100,115376.43,Nuevo Leon,0.61,0,0.0,0.0,5,11,1,20,0.448430493,,,
1553,2020-01-12,MTYGA,True,223,86,118244.74,Nuevo Leon,0.7,0,0.0,0.0,6,12,1,20,0.385650224,,,
1554,2020-01-13,MTYGA,True,223,140,195995.33,Nuevo Leon,0.68,0,0.0,0.37,0,13,1,20,0.627802691,,,
1555,2020-01-14,MTYGA,True,223,207,289385.8,Nuevo Leon,0.75,0,0.0,0.43,1,14,1,20,0.928251121,,,
1556,2020-01-15,MTYGA,True,223,213,294721.48,Nuevo Leon,0.72,0,0.0,0.93,2,15,1,20,0.955156951,,,
1557,2020-01-16,MTYGA,True,223,185,245267.14,Nuevo Leon,0.67,0,0.0,0.36,3,16,1,20,0.829596413,,,
1558,2020-01-17,MTYGA,True,223,121,154663.35,Nuevo Leon,0.68,0,0.0,0.35,4,17,1,20,0.542600897,,,
1559,2020-01-18,MTYGA,True,223,113,135897.62,Nuevo Leon,0.62,0,0.0,0.35,5,18,1,20,0.506726457,,,
1560,2020-01-19,MTYGA,True,223,68,89775.7,Nuevo Leon,0.64,0,0.0,0.0,6,19,1,20,0.304932735,,,
1561,2020-01-20,MTYGA,True,223,126,170043.75,Nuevo Leon,0.71,0,0.0,0.4,0,20,1,20,0.565022422,,,
1562,2020-01-21,MTYGA,True,223,171,235998.63,Nuevo Leon,0.74,0,0.0,0.86,1,21,1,20,0.766816143,,,
1563,2020-01-22,MTYGA,True,223,207,283108.14,Nuevo Leon,0.72,0,0.0,0.46,2,22,1,20,0.928251121,,,
1564,2020-01-23,MTYGA,True,223,198,273991.02,Nuevo Leon,0.71,0,0.0,0.41,3,23,1,20,0.887892377,,,
1565,2020-01-24,MTYGA,True,223,133,172628.76,Nuevo Leon,0.68,0,0.0,0.0,4,24,1,20,0.596412556,,,
1566,2020-01-25,MTYGA,True,223,118,139241.43,Nuevo Leon,0.66,0,0.0,0.0,5,25,1,20,0.529147982,,,
1567,2020-01-26,MTYGA,True,223,83,104864.32,Nuevo Leon,0.92,0,0.0,0.41,6,26,1,20,0.372197309,,,
1568,2020-01-27,MTYGA,True,223,168,231014.59,Nuevo Leon,0.94,0,0.0,0.38,0,27,1,20,0.753363229,,,
1569,2020-01-28,MTYGA,True,223,193,264255.29,Nuevo Leon,1.0,0,0.0,0.0,1,28,1,20,0.865470852,,,
1570,2020-01-29,MTYGA,True,223,211,293085.09,Nuevo Leon,0.93,0,0.0,0.88,2,29,1,20,0.946188341,,,
1571,2020-01-30,MTYGA,True,223,168,226789.25,Nuevo Leon,0.78,0,0.0,0.37,3,30,1,20,0.753363229,,,
1572,2020-01-31,MTYGA,True,223,138,171537.01,Nuevo Leon,0.82,0,0.0,0.42,4,31,1,20,0.618834081,,,
1573,2020-02-01,MTYGA,True,223,142,173527.66,Nuevo Leon,0.89,0,0.0,0.67,5,1,2,20,0.6367713,,,
1574,2020-02-02,MTYGA,True,223,103,127912.55,Nuevo Leon,0.99,0,0.0,0.25,6,2,2,20,0.461883408,,,
1575,2020-02-03,MTYGA,True,223,101,143073.12,Nuevo Leon,1.0,1,0.0,0.24,0,3,2,20,0.452914798,,,
1576,2020-02-04,MTYGA,True,223,179,253999.21,Nuevo Leon,0.89,0,0.0,0.77,1,4,2,20,0.802690583,,,
1577,2020-02-05,MTYGA,True,223,207,297998.76,Nuevo Leon,0.89,1,0.0,0.0,2,5,2,20,0.928251121,,,
